CustomerId,Surname,Geography,Gender,Age,CreditScore,Balance,NumOfProducts,IsActiveMember,Exited,ChurnProbability,PredictedChurn,RiskBand
15795540,Reye,France,Female,36,556,134208.22,1,1,0,0.1623,0,Low Risk
15794941,Chibueze,Germany,Female,41,647,85906.65,3,0,0,0.8387,1,Critical Risk
15611848,Kwemtochukwu,Germany,Male,32,850,137714.25,1,1,0,0.0667,0,Low Risk
15581237,Biryukova,Spain,Male,33,573,160777.9,1,1,0,0.0419,0,Low Risk
15738150,Chidozie,France,Male,45,591,0.0,2,1,0,0.0305,0,Low Risk
15678571,Barber,France,Male,21,723,0.0,2,0,0,0.0101,0,Low Risk
15736124,Thompson,France,Male,25,617,102585.88,2,1,0,0.0062,0,Low Risk
15623202,Maslov,Germany,Female,39,704,102556.18,2,0,1,0.3928,1,Moderate Risk
15804201,Jones,Germany,Male,42,457,126772.57,1,1,0,0.4122,1,High Risk
15596863,Chidumaga,Germany,Female,38,787,158373.23,1,1,0,0.2671,0,Moderate Risk
15696277,Hs?,France,Female,34,651,0.0,2,0,0,0.0542,0,Low Risk
15748608,Trentini,Germany,Male,42,612,141927.1,1,1,0,0.4901,1,High Risk
15723864,Lucas,Spain,Male,47,828,109876.82,2,0,1,0.5178,1,High Risk
15802390,Willoughby,France,Female,34,724,0.0,2,1,0,0.0274,0,Low Risk
15774336,Jamieson,Germany,Male,44,648,111369.79,2,1,0,0.12,0,Low Risk
15648766,Robertson,Spain,Male,35,569,116969.35,1,0,0,0.1263,0,Low Risk
15659094,Ojiofor,Germany,Female,34,765,136729.51,2,0,0,0.1554,0,Low Risk
15606397,Cameron,Germany,Female,44,577,152086.15,1,1,1,0.4823,1,High Risk
15642619,Mayne,Spain,Male,46,603,0.0,2,0,0,0.127,0,Low Risk
15666032,Mancini,Spain,Male,28,568,127289.28,1,0,0,0.0684,0,Low Risk
15595842,Paramor,Germany,Male,45,748,119852.01,1,0,1,0.8775,1,Critical Risk
15753837,Young,Spain,Male,38,573,0.0,2,1,0,0.0,0,Low Risk
15783882,Daly,Spain,Female,41,771,0.0,2,1,0,0.0343,0,Low Risk
15799790,Carter,France,Male,35,763,0.0,1,1,0,0.0856,0,Low Risk
15628155,Dike,France,Female,35,410,117183.74,1,1,0,0.0999,0,Low Risk
15703778,Hughes,France,Male,33,728,129907.63,1,1,0,0.0365,0,Low Risk
15722322,Green,Spain,Female,78,655,0.0,2,1,0,0.0124,0,Low Risk
15639278,Chinomso,Germany,Female,36,580,145387.32,2,1,1,0.0706,0,Low Risk
15568487,Gorshkov,France,Male,35,712,124616.23,1,1,0,0.0545,0,Low Risk
15682084,Chinomso,France,Male,31,680,0.0,2,0,0,0.0101,0,Low Risk
15642821,Ijendu,Spain,Female,48,383,95808.19,1,0,1,0.9736,1,Critical Risk
15601387,Yen,France,Male,35,721,0.0,2,0,0,0.0254,0,Low Risk
15642515,Arcuri,France,Female,42,620,0.0,2,1,0,0.0609,0,Low Risk
15710421,Baresi,Spain,Female,36,774,117152.3,1,0,0,0.1803,0,Low Risk
15726774,Field,France,Male,35,563,106250.72,1,0,0,0.0645,0,Low Risk
15649078,Christian,Germany,Female,27,850,111837.78,2,1,0,0.0289,0,Low Risk
15641877,Ross,France,Male,47,681,97023.21,1,1,0,0.0685,0,Low Risk
15796496,Trevisani,France,Female,31,631,137687.72,1,0,0,0.1584,0,Low Risk
15815690,Akabueze,Spain,Female,40,614,113348.5,1,1,0,0.1374,0,Low Risk
15631739,Dunn,Spain,Male,24,704,122109.78,1,1,0,0.0136,0,Low Risk
15625584,Martin,France,Male,32,786,120452.4,2,0,0,0.0159,0,Low Risk
15802466,Donaldson,France,Female,53,534,0.0,2,1,0,0.1305,0,Low Risk
15697028,McClinton,Spain,Male,34,590,65812.35,2,1,0,0.0204,0,Low Risk
15575759,Bentley,Spain,Female,40,583,54428.37,1,0,1,0.5828,1,High Risk
15567442,Ibezimako,France,Female,75,656,0.0,2,1,0,0.0,0,Low Risk
15746805,Thomson,France,Male,33,597,0.0,2,0,0,0.0254,0,Low Risk
15636330,Ch'in,Germany,Female,48,588,143279.58,2,0,1,0.814,1,Critical Risk
15714970,Holbrook,Germany,Male,32,667,103846.65,1,0,0,0.3956,1,Moderate Risk
15653784,Solomina,France,Male,37,627,125190.86,1,1,0,0.0475,0,Low Risk
15693543,McDonald,France,Female,33,708,0.0,2,1,0,0.0254,0,Low Risk
15773283,Dennis,France,Male,65,641,38340.02,1,0,1,0.8841,1,Critical Risk
15742534,Faulk,Germany,Female,28,527,123802.98,2,1,0,0.0593,0,Low Risk
15569878,Dale,France,Male,37,592,96651.03,1,1,0,0.0297,0,Low Risk
15729454,Gorbunov,France,Male,33,465,0.0,2,0,0,0.0159,0,Low Risk
15578375,Farrell,France,Male,39,628,0.0,2,0,0,0.0336,0,Low Risk
15785559,De Luca,France,Male,43,678,133237.21,1,0,1,0.3971,1,Moderate Risk
15649414,Walker,France,Female,61,570,142105.35,1,1,0,0.3901,1,Moderate Risk
15701605,Forster,France,Male,37,815,166115.42,1,0,0,0.1103,0,Low Risk
15686696,Brown,France,Female,37,817,81070.34,2,0,0,0.0593,0,Low Risk
15625586,Monaldo,France,Male,35,717,0.0,1,1,0,0.1305,0,Low Risk
15654975,Wu,France,Female,53,641,123835.52,2,1,0,0.6225,1,High Risk
15782993,Pan,France,Male,51,624,123401.43,2,1,0,0.1955,0,Low Risk
15774382,Longo,Germany,Male,49,579,169377.31,1,1,0,0.3806,1,Moderate Risk
15689602,Findlay,France,Male,38,698,130015.24,1,1,0,0.0588,0,Low Risk
15756155,Fu,France,Male,32,645,0.0,2,1,0,0.0062,0,Low Risk
15812647,Yin,France,Male,34,691,133936.04,2,0,0,0.055,0,Low Risk
15736043,Hamilton,France,Male,34,638,114543.27,1,1,0,0.0565,0,Low Risk
15696744,Miller,France,Female,31,705,119794.67,1,0,0,0.132,0,Low Risk
15602572,Hsing,France,Male,33,720,0.0,2,1,0,0.0101,0,Low Risk
15674765,Mitchell,Spain,Male,44,553,0.0,1,0,0,0.5094,1,High Risk
15678725,Chamberlin,France,Female,29,658,0.0,2,1,0,0.0159,0,Low Risk
15694444,Buttenshaw,Germany,Female,32,648,157138.99,3,0,1,0.9092,1,Critical Risk
15795878,Anayochukwu,Spain,Male,45,636,0.0,2,1,0,0.0247,0,Low Risk
15735346,Wallace,Germany,Female,41,527,136733.24,1,1,0,0.4536,1,High Risk
15687094,Calabresi,Germany,Female,28,717,82498.14,2,0,0,0.0289,0,Low Risk
15790067,Sun,Spain,Male,39,614,151914.93,1,0,0,0.1962,0,Low Risk
15605742,Tuan,France,Male,43,737,80090.93,1,0,1,0.2283,0,Moderate Risk
15566740,Nazarova,Spain,Male,51,587,83739.32,1,1,0,0.4233,1,High Risk
15664897,Bryant,France,Female,35,682,181166.44,1,1,1,0.2769,1,Moderate Risk
15585777,Pai,France,Male,38,710,130588.82,1,1,0,0.0609,0,Low Risk
15650864,Power,France,Male,42,507,0.0,2,0,0,0.0336,0,Low Risk
15806709,Hao,Germany,Male,33,609,94126.67,1,0,0,0.2246,0,Moderate Risk
15633818,McMillan,France,Male,32,786,0.0,2,0,0,0.0101,0,Low Risk
15713845,Merrett,France,Male,38,688,148045.68,1,0,1,0.1831,0,Low Risk
15639662,Phillips,France,Male,38,710,0.0,2,0,0,0.0062,0,Low Risk
15567013,De Luca,Spain,Male,33,779,0.0,2,0,0,0.0124,0,Low Risk
15777784,Tu,France,Female,44,733,168165.84,1,1,0,0.2481,0,Moderate Risk
15800251,Elder,Germany,Female,26,583,72835.56,2,0,0,0.0281,0,Low Risk
15651315,Dilke,France,Male,41,627,0.0,2,0,0,0.0352,0,Low Risk
15651450,Panicucci,Germany,Male,31,666,123212.08,2,1,0,0.0336,0,Low Risk
15784218,Mason,Spain,Male,38,620,0.0,2,1,0,0.0274,0,Low Risk
15572398,Townsend,Spain,Female,39,614,0.0,2,1,0,0.0343,0,Low Risk
15707962,Gunson,France,Male,40,606,119501.88,2,0,0,0.0896,0,Low Risk
15705663,Milano,Germany,Female,39,700,144550.83,2,1,0,0.1128,0,Low Risk
15645355,Macleod,Germany,Male,34,677,126729.41,1,1,1,0.3203,1,Moderate Risk
15729557,Olisaemeka,Germany,Male,36,850,119984.07,1,0,1,0.5262,1,High Risk
15631436,Gleeson,France,Male,35,564,0.0,1,0,0,0.3016,1,Moderate Risk
15583073,Martin,Spain,Female,56,771,0.0,1,1,1,0.6167,1,High Risk
15614361,Liao,Spain,Male,42,620,121490.05,1,1,0,0.0811,0,Low Risk
15724684,Sung,Spain,Male,46,610,91897.8,1,0,0,0.5215,1,High Risk
15700083,Lai,Spain,Male,39,609,139443.75,2,0,0,0.1266,0,Low Risk
15636541,Cartwright,Germany,Male,35,683,144961.97,1,1,0,0.3157,1,Moderate Risk
15796015,Wu,Germany,Male,42,633,126041.02,1,1,0,0.5552,1,High Risk
15787222,Ch'in,Germany,Male,28,676,69459.05,2,1,0,0.0062,0,Low Risk
15594270,Biryukov,France,Male,38,693,198338.77,2,1,0,0.0925,0,Low Risk
15701524,Ting,France,Male,36,709,0.0,2,0,0,0.0219,0,Low Risk
15645847,P'eng,Germany,Male,35,569,109196.66,3,0,1,0.9826,1,Critical Risk
15708867,Niu,Spain,Female,38,684,134168.5,3,0,1,0.9739,1,Critical Risk
15613140,Mellor,France,Male,34,565,0.0,1,1,0,0.1133,0,Low Risk
15628893,Power,France,Male,29,681,0.0,1,0,0,0.1442,0,Low Risk
15764073,Arcuri,Spain,Female,36,503,0.0,2,1,0,0.0062,0,Low Risk
15782879,Lang,France,Male,40,656,0.0,2,1,0,0.0124,0,Low Risk
15635964,Eve,Germany,Male,65,566,120100.41,1,0,1,0.9902,1,Critical Risk
15726087,Ch'in,France,Female,62,592,0.0,1,1,0,0.5516,1,High Risk
15726313,Napolitani,Spain,Female,50,687,0.0,2,0,0,0.3838,1,Moderate Risk
15578073,Barker,Spain,Male,22,686,0.0,2,0,0,0.0062,0,Low Risk
15786249,Whitfield,Spain,Male,30,616,0.0,2,0,0,0.0062,0,Low Risk
15812850,Stradford,Spain,Male,67,494,0.0,2,1,0,0.0124,0,Low Risk
15596972,Brownlow,France,Male,38,534,0.0,1,0,0,0.2869,1,Moderate Risk
15620579,Dunn,Spain,Female,31,695,0.0,2,1,0,0.0124,0,Low Risk
15768270,DeRose,Spain,Female,31,579,0.0,2,0,0,0.0221,0,Low Risk
15656597,Wang,Germany,Male,38,432,135559.8,2,1,0,0.0565,0,Low Risk
15699446,Hobbs,Germany,Female,25,816,150355.35,2,1,0,0.0124,0,Low Risk
15615004,Anderson,France,Female,37,730,0.0,2,1,0,0.0343,0,Low Risk
15704771,Ugochukwu,France,Female,35,593,133489.12,2,1,0,0.0542,0,Low Risk
15588372,Kirsova,Germany,Female,37,715,105489.31,1,0,1,0.6862,1,Critical Risk
15681439,Tsou,Germany,Male,25,775,60205.2,2,0,0,0.0124,0,Low Risk
15607509,Ozerova,France,Male,38,539,0.0,2,0,0,0.0254,0,Low Risk
15670343,Li,Spain,Male,19,576,0.0,2,0,0,0.0101,0,Low Risk
15597968,Fyans,Spain,Male,50,617,0.0,1,0,1,0.958,1,Critical Risk
15658432,Freeman,France,Male,40,688,0.0,1,1,0,0.2285,0,Moderate Risk
15616431,Chiu,France,Male,33,608,0.0,1,1,0,0.1704,0,Low Risk
15796957,Iadanza,Spain,Male,35,597,0.0,3,1,1,0.6216,1,High Risk
15815552,Ferguson,France,Female,42,670,112333.63,1,1,0,0.2292,0,Moderate Risk
15631871,Kelly,Germany,Female,57,616,116936.81,1,1,0,0.82,1,Critical Risk
15635870,She,Germany,Female,50,579,117721.02,1,1,1,0.9124,1,Critical Risk
15596713,Christie,France,Male,37,786,165896.22,2,1,0,0.0297,0,Low Risk
15684211,Creel,Spain,Female,44,704,153656.85,1,0,0,0.4366,1,High Risk
15760521,Thompson,France,Female,50,796,94164.0,1,1,0,0.5691,1,High Risk
15608408,Lazareva,Spain,Male,39,598,0.0,2,0,0,0.0397,0,Low Risk
15804721,Boni,France,Male,49,602,191808.73,1,0,0,0.6521,1,Critical Risk
15730272,Evseev,France,Male,58,619,152199.33,1,1,0,0.2756,1,Moderate Risk
15741988,Marino,Germany,Female,52,492,125396.24,1,0,1,0.9798,1,Critical Risk
15771728,Mackenzie,Germany,Male,41,641,104405.54,3,0,0,0.9677,1,Critical Risk
15605113,Sutherland,France,Female,27,518,133801.49,1,1,0,0.0585,0,Low Risk
15661945,Nicolay,Spain,Female,40,623,0.0,3,0,0,0.8038,1,Critical Risk
15783816,Lori,France,Female,28,733,0.0,2,0,0,0.0124,0,Low Risk
15721207,Piazza,Germany,Male,42,625,100047.33,1,0,0,0.6497,1,High Risk
15764072,Somerville,France,Female,31,759,109848.6,1,1,0,0.0565,0,Low Risk
15689412,Christie,France,Female,32,604,127849.38,1,0,0,0.1465,0,Low Risk
15798385,Grave,Spain,Female,46,512,0.0,2,1,0,0.0565,0,Low Risk
15775339,Lori,France,Female,29,520,95947.76,1,0,0,0.0369,0,Low Risk
15585256,Iloerika,Spain,Male,26,805,0.0,2,1,0,0.0,0,Low Risk
15797329,Muir,France,Male,43,626,137638.69,1,0,1,0.3383,1,Moderate Risk
15780220,Pauley,France,Male,38,656,0.0,1,1,0,0.13,0,Low Risk
15648951,Kao,Spain,Male,41,785,0.0,2,1,0,0.0,0,Low Risk
15752409,Grant,France,Male,31,553,0.0,2,0,0,0.0124,0,Low Risk
15807524,Chukwuma,France,Female,44,569,0.0,2,0,0,0.0711,0,Low Risk
15766649,Vincent,France,Male,38,670,89416.99,1,0,0,0.0592,0,Low Risk
15696812,Lazareva,Spain,Male,42,586,0.0,2,1,0,0.0136,0,Low Risk
15581295,Ch'ien,Spain,Female,45,617,0.0,1,0,0,0.9472,1,Critical Risk
15663234,Bishop,France,Female,60,508,143262.04,1,1,0,0.3601,1,Moderate Risk
15741417,Chibuzo,Spain,Female,35,624,119656.45,2,1,0,0.0343,0,Low Risk
15695174,Chang,France,Male,29,654,132954.64,1,1,0,0.0565,0,Low Risk
15665168,Calabrese,Germany,Female,44,681,105206.7,2,1,0,0.2466,0,Moderate Risk
15601503,Tokaryev,Spain,Male,28,578,0.0,2,0,0,0.0101,0,Low Risk
15706131,Logan,Spain,Female,37,621,83061.26,2,0,0,0.0585,0,Low Risk
15782758,Ozerova,France,Male,40,632,147650.68,1,1,0,0.0655,0,Low Risk
15591091,Goering,France,Male,44,644,73348.56,1,0,1,0.4567,1,High Risk
15715877,Lo,France,Male,28,821,0.0,2,0,0,0.0101,0,Low Risk
15756918,Simmons,France,Female,38,754,0.0,2,0,0,0.0124,0,Low Risk
15746662,Maduabuchim,Spain,Female,27,568,116320.68,1,1,0,0.0532,0,Low Risk
15626679,Linger,France,Male,33,584,0.0,2,1,0,0.0062,0,Low Risk
15793343,Yeh,France,Female,29,549,0.0,2,1,0,0.0124,0,Low Risk
15576774,Stevenson,France,Female,38,729,0.0,2,0,0,0.0365,0,Low Risk
15801316,Ifeatu,France,Male,61,523,66250.71,1,1,0,0.2388,0,Moderate Risk
15800514,Kenechukwu,Germany,Female,24,477,95675.62,2,0,1,0.0585,0,Low Risk
15662232,Learmonth,Germany,Male,42,675,92616.64,2,0,0,0.0993,0,Low Risk
15737778,Dickson,Spain,Female,41,782,0.0,1,0,0,0.653,1,Critical Risk
15782096,Volkova,Spain,Female,36,616,0.0,1,1,1,0.2632,0,Moderate Risk
15783522,Mitchell,Spain,Female,37,738,100565.94,1,1,0,0.0609,0,Low Risk
15785373,Wong,Spain,Female,42,717,190305.78,1,0,1,0.6555,1,Critical Risk
15756272,James,Germany,Female,35,526,118536.4,1,0,1,0.7644,1,Critical Risk
15615245,Shao,France,Male,19,660,127649.64,1,1,0,0.0498,0,Low Risk
15600174,Walton,France,Male,35,525,165358.77,1,1,0,0.0572,0,Low Risk
15752956,Stanley,Spain,Male,29,629,0.0,2,1,0,0.0062,0,Low Risk
15644882,Watson,Germany,Female,36,616,78249.53,1,0,0,0.2449,0,Moderate Risk
15766272,Folliero,Germany,Female,61,521,125193.96,1,1,0,0.7043,1,Critical Risk
15800620,Fitzgerald,France,Female,29,691,0.0,2,0,0,0.0186,0,Low Risk
15569764,Garner,Germany,Female,41,687,154007.21,1,0,0,0.5818,1,High Risk
15747458,Folliero,Spain,Female,43,677,133214.88,2,1,0,0.0971,0,Low Risk
15573171,Liao,Spain,Male,63,695,146202.93,1,1,1,0.1929,0,Low Risk
15736769,Lucchesi,France,Female,27,663,0.0,2,0,0,0.0397,0,Low Risk
15763381,Chan,France,Male,30,496,90963.49,1,1,0,0.0179,0,Low Risk
15814430,Ma,Spain,Male,41,747,0.0,1,0,1,0.4827,1,High Risk
15638607,Nwabugwu,France,Female,52,546,0.0,1,0,1,0.9902,1,Critical Risk
15737133,P'eng,Spain,Male,68,706,114386.85,1,1,0,0.0973,0,Low Risk
15613945,Andrews,France,Female,26,472,0.0,2,0,0,0.0159,0,Low Risk
15659937,Otutodilinna,France,Female,40,703,0.0,2,1,0,0.0569,0,Low Risk
15765287,Grant,France,Female,38,850,0.0,2,0,0,0.013,0,Low Risk
15661723,Abramovich,Spain,Male,71,667,137260.78,1,1,1,0.1448,0,Low Risk
15766064,Komarova,France,Male,33,559,111060.05,2,0,0,0.0577,0,Low Risk
15649616,Otutodilichukwu,Spain,Male,60,636,124447.73,1,1,1,0.2439,0,Moderate Risk
15719017,Donaldson,France,Female,34,672,0.0,2,1,0,0.0262,0,Low Risk
15720919,Duggan,France,Male,42,667,0.0,1,1,1,0.351,1,Moderate Risk
15706706,Chinwendu,Germany,Male,33,648,135310.41,2,1,0,0.0305,0,Low Risk
15709653,Hamilton,France,Male,32,497,0.0,2,0,0,0.0101,0,Low Risk
15805104,Smith,France,Female,73,743,0.0,2,1,0,0.0186,0,Low Risk
15622442,Mazzi,France,Male,29,619,0.0,2,0,0,0.0062,0,Low Risk
15572801,Krischock,Spain,Male,34,639,139393.19,2,0,0,0.0426,0,Low Risk
15767598,Kent,Spain,Male,28,540,0.0,2,0,0,0.0062,0,Low Risk
15757897,Binder,France,Female,26,766,104258.8,1,1,0,0.033,0,Low Risk
15568104,Zubarev,France,Female,26,749,0.0,2,1,0,0.0124,0,Low Risk
15763414,Degtyarev,Germany,Male,32,655,113447.01,1,0,0,0.3704,1,Moderate Risk
15732265,Obialo,France,Male,33,630,0.0,2,0,0,0.0159,0,Low Risk
15621974,Davydova,Germany,Female,33,778,111063.73,2,0,0,0.1534,0,Low Risk
15803947,Teng,Germany,Female,30,757,161378.02,1,0,1,0.4092,1,High Risk
15720706,Hsing,Spain,Female,39,529,82766.43,1,1,0,0.1044,0,Low Risk
15759290,Coleman,Spain,Male,29,620,0.0,2,0,0,0.0062,0,Low Risk
15651664,Wilder,France,Female,61,615,104267.7,1,0,1,0.9736,1,Critical Risk
15795132,Molineux,France,Female,25,735,91718.8,1,0,0,0.0671,0,Low Risk
15811565,Cocci,Spain,Female,47,705,63488.7,1,1,1,0.4203,1,High Risk
15713774,Chikwendu,Spain,Female,46,644,12459.19,1,0,1,0.946,1,Critical Risk
15691840,Fraser,Germany,Female,37,505,159863.9,2,1,0,0.0516,0,Low Risk
15682021,Lai,Germany,Male,23,471,104592.55,2,0,0,0.0546,0,Low Risk
15612931,Korovin,Spain,Female,50,722,132088.59,1,1,0,0.5185,1,High Risk
15676707,Sidorov,Spain,Female,39,577,0.0,2,0,0,0.0489,0,Low Risk
15601383,Ibrahimova,Spain,Male,44,744,120654.68,1,0,0,0.3846,1,Moderate Risk
15662662,Duigan,France,Female,30,573,0.0,2,0,0,0.0274,0,Low Risk
15752694,Taylor,France,Female,32,653,83772.95,1,1,0,0.0644,0,Low Risk
15590683,Donaldson,France,Female,31,660,172325.67,1,1,0,0.132,0,Low Risk
15773591,Jobson,France,Male,46,787,117685.31,2,1,0,0.0609,0,Low Risk
15723620,Lu,France,Male,41,617,0.0,2,1,0,0.0254,0,Low Risk
15671779,Nebechi,France,Male,39,567,0.0,2,0,0,0.0282,0,Low Risk
15672966,Cross,Spain,Female,64,682,0.0,2,1,0,0.0352,0,Low Risk
15624667,Wallace,France,Male,35,684,135871.5,1,1,0,0.0604,0,Low Risk
15812888,Perreault,France,Male,41,447,0.0,4,1,1,0.9501,1,Critical Risk
15724154,Manna,Germany,Female,49,625,128504.76,1,0,1,0.9736,1,Critical Risk
15749540,Hsiung,France,Male,36,585,0.0,2,0,0,0.0254,0,Low Risk
15621063,Gibbons,France,Female,42,516,56228.25,1,0,0,0.4384,1,High Risk
15661626,Algeranoff,Germany,Female,45,732,98792.4,1,0,1,0.908,1,Critical Risk
15698703,Doherty,Germany,Male,40,628,181768.32,2,1,0,0.0419,0,Low Risk
15801431,Rowe,Spain,Female,48,682,101198.01,1,1,0,0.2266,0,Moderate Risk
15649451,Yates,France,Male,25,746,0.0,2,1,0,0.0062,0,Low Risk
15626156,Galloway,France,Female,60,655,0.0,2,1,0,0.1332,0,Low Risk
15606158,Genovese,France,Female,39,644,0.0,1,0,0,0.3035,1,Moderate Risk
15589496,Arrington,France,Male,34,778,139064.06,2,0,0,0.0281,0,Low Risk
15730345,Miah,France,Female,35,617,104508.1,1,1,0,0.1471,0,Low Risk
15572038,Chijindum,Germany,Male,35,660,113948.58,1,0,1,0.6229,1,High Risk
15643439,Ferguson,France,Male,47,537,0.0,2,1,0,0.0896,0,Low Risk
15604158,Smith,France,Female,39,554,0.0,2,1,0,0.1203,0,Low Risk
15657396,Marshall,France,Male,31,806,0.0,2,1,0,0.0062,0,Low Risk
15709478,P'an,Germany,Male,37,611,117524.72,2,1,0,0.0792,0,Low Risk
15628824,Burton,France,Female,37,665,160389.82,1,1,0,0.1737,0,Low Risk
15814519,Kamdibe,France,Female,37,648,0.0,2,0,0,0.0365,0,Low Risk
15636520,Milani,France,Male,27,692,125547.53,1,0,0,0.0311,0,Low Risk
15794414,Forbes,Spain,Male,46,507,92783.68,1,1,0,0.0684,0,Low Risk
15643671,Chiekwugo,Germany,Male,49,696,97036.22,2,0,1,0.5366,1,High Risk
15700650,Cousens,France,Male,34,681,0.0,2,0,0,0.0101,0,Low Risk
15680224,Ross,France,Female,26,687,0.0,2,1,0,0.0124,0,Low Risk
15784286,Wood,Spain,Male,40,641,102145.13,1,1,0,0.0609,0,Low Risk
15693996,Hawks,France,Female,33,507,113452.66,1,0,0,0.0901,0,Low Risk
15764343,T'ien,Spain,Female,46,688,155681.72,1,0,0,0.5896,1,High Risk
15704168,Ting,Germany,Male,38,535,127475.24,1,0,1,0.6621,1,Critical Risk
15680197,Thynne,France,Male,41,701,0.0,2,1,0,0.0509,0,Low Risk
15633729,Wang,France,Male,43,488,112751.13,1,1,0,0.0684,0,Low Risk
15577683,Maclean,France,Female,29,539,0.0,2,1,0,0.0124,0,Low Risk
15800746,Watson,France,Male,45,674,144889.18,1,1,1,0.1539,0,Low Risk
15788686,Gibson,Spain,Male,40,538,0.0,2,1,0,0.0101,0,Low Risk
15742798,French,France,Female,22,829,150126.44,1,0,1,0.1539,0,Low Risk
15596647,Henderson,France,Male,54,768,69712.74,1,1,0,0.3235,1,Moderate Risk
15756070,Greenwood,Spain,Female,44,585,0.0,2,1,0,0.0365,0,Low Risk
15775116,Anderson,France,Male,31,581,0.0,2,0,0,0.0062,0,Low Risk
15575428,Mistry,Germany,Female,35,682,117438.92,2,1,0,0.1497,0,Low Risk
15654074,Tuan,France,Male,38,653,119315.75,1,0,0,0.1762,0,Low Risk
15695872,Fiorentini,France,Female,30,712,89571.59,1,1,0,0.0609,0,Low Risk
15568885,Scott,Germany,Female,34,620,102251.57,1,0,0,0.5655,1,High Risk
15725036,Jideofor,France,Male,42,709,118546.71,1,1,0,0.0993,0,Low Risk
15632665,Yevseyev,France,Male,61,832,0.0,1,1,1,0.6216,1,High Risk
15571476,Kelly,Spain,Male,38,635,103257.14,1,0,0,0.104,0,Low Risk
15776850,Smith,Spain,Female,43,749,124209.02,1,1,0,0.2266,0,Moderate Risk
15623649,Ogle,Spain,Male,32,629,0.0,2,1,0,0.0062,0,Low Risk
15751131,Moss,Spain,Female,41,836,150302.84,1,1,0,0.1233,0,Low Risk
15688128,Loggia,Spain,Male,34,542,108653.93,1,1,0,0.0492,0,Low Risk
15678412,Nwankwo,France,Female,45,645,85325.93,1,0,0,0.6555,1,Critical Risk
15770291,Allan,France,Female,29,844,0.0,2,0,0,0.0159,0,Low Risk
15583392,Woronoff,Germany,Male,37,747,135776.36,3,0,1,0.9946,1,Critical Risk
15690731,Wolfe,France,Male,40,645,131411.24,1,1,0,0.0671,0,Low Risk
15697948,Henderson,Spain,Female,36,752,0.0,2,1,0,0.0254,0,Low Risk
15608328,Sutherland,Spain,Female,41,760,0.0,2,0,0,0.055,0,Low Risk
15766378,Marsden,Germany,Female,45,714,106431.97,2,1,0,0.411,1,High Risk
15600813,Hyde,France,Male,50,717,90305.76,1,1,0,0.2876,1,Moderate Risk
15706217,Kao,Germany,Male,28,645,117466.03,2,1,0,0.0336,0,Low Risk
15601417,T'ang,France,Male,32,681,148884.47,2,1,0,0.0159,0,Low Risk
15610972,Crawford,Germany,Female,44,681,91115.76,2,0,1,0.2416,0,Moderate Risk
15674620,Dilibe,Germany,Female,37,679,77373.87,2,1,0,0.0522,0,Low Risk
15785350,Austin,Spain,Male,23,528,104744.89,1,0,0,0.0856,0,Low Risk
15749119,Santiago,France,Female,31,710,0.0,2,1,0,0.0159,0,Low Risk
15756535,Chibugo,Germany,Male,39,733,91538.51,1,1,0,0.2954,1,Moderate Risk
15700965,Toscano,France,Female,32,724,0.0,2,1,0,0.0262,0,Low Risk
15791851,Afanasyeva,France,Female,34,726,185734.75,1,1,0,0.0667,0,Low Risk
15717156,Sokolov,France,Male,30,520,143396.54,2,1,0,0.0062,0,Low Risk
15740846,Wei,France,Male,40,556,125909.85,1,1,0,0.0989,0,Low Risk
15573284,Olisanugo,France,Female,45,579,0.0,2,0,0,0.1351,0,Low Risk
15729083,Gorman,France,Male,36,674,154525.7,1,1,0,0.0592,0,Low Risk
15611612,Priestley,France,Female,29,570,0.0,1,0,0,0.1872,0,Low Risk
15694381,Lloyd,France,Male,51,631,100654.8,1,0,0,0.86,1,Critical Risk
15651737,Salmond,Spain,Male,44,623,83325.77,1,1,0,0.116,0,Low Risk
15663168,MacDonald,France,Male,35,665,110934.54,1,0,0,0.1539,0,Low Risk
15643426,Robertson,Spain,Female,36,523,113680.54,1,0,0,0.1719,0,Low Risk
15618245,Chukwumaobim,Germany,Male,31,706,117020.08,2,0,0,0.0649,0,Low Risk
15717527,Ifeanacho,France,Female,49,619,145359.99,1,0,0,0.8077,1,Critical Risk
15793478,Li Fonti,Germany,Female,39,593,151391.68,1,0,1,0.6216,1,High Risk
15642248,Ko,Spain,Male,66,608,123935.35,1,1,0,0.0701,0,Low Risk
15640377,Goloubev,France,Female,36,526,0.0,2,0,0,0.0403,0,Low Risk
15723950,Kruglov,Spain,Male,40,684,70291.02,1,1,1,0.0811,0,Low Risk
15590327,Liao,Germany,Female,42,604,166031.45,1,0,0,0.5656,1,High Risk
15706199,White,Germany,Male,36,636,96643.32,1,0,0,0.431,1,High Risk
15671514,Sinclair,Spain,Female,33,669,0.0,2,1,0,0.0124,0,Low Risk
15727041,Fiorentini,France,Male,71,624,0.0,2,1,0,0.0124,0,Low Risk
15738063,Shen,France,Male,29,631,0.0,2,1,0,0.0062,0,Low Risk
15711733,Rapuokwu,France,Male,48,753,0.0,2,1,0,0.0792,0,Low Risk
15652320,Woronoff,France,Male,40,588,0.0,2,0,0,0.0274,0,Low Risk
15634180,Holden,Germany,Male,26,729,97268.1,2,0,0,0.0576,0,Low Risk
